,ID,X,Y,Q_R_4_0_0,Q_R_4_0_1,Q_R_4_0_2,Q_R_4_0_3,Q_R_4_0_4,Q_R_4_0_5,Q_R_4_0_6,Q_R_4_0_7,Q_R_4_0_8,Q_R_4_0_9,Q_R_4_1_0,Q_G_3_0_0,Q_G_3_0_1,Q_G_3_0_2,Q_G_3_0_3,Q_G_3_0_4,Q_G_3_0_5,Q_G_3_0_6,Q_G_3_0_7,Q_G_3_0_8,Q_G_3_0_9,Q_G_3_1_0,Q_B_2_0_0,Q_B_2_0_1,Q_B_2_0_2,Q_B_2_0_3,Q_B_2_0_4,Q_B_2_0_5,Q_B_2_0_6,Q_B_2_0_7,Q_B_2_0_8,Q_B_2_0_9,Q_B_2_1_0,Q_NIR_8_0_0,Q_NIR_8_0_1,Q_NIR_8_0_2,Q_NIR_8_0_3,Q_NIR_8_0_4,Q_NIR_8_0_5,Q_NIR_8_0_6,Q_NIR_8_0_7,Q_NIR_8_0_8,Q_NIR_8_0_9,Q_NIR_8_1_0,AREA,GEOM_R1,GEOM_R2,GEOM_R3,GEOM_R4,CONTRUCTIONYEAR,MAXBUILDINGFLOOR,CADASTRALQUALITYID,CLASE
103147,DDF35C5D5652D3A1,2175910161,165689460,3.89295973945991e-06,194.99997711181598,252.999847412109,335.002029418945,442.000366210938,558.997802734375,693.997680664062,830.997436523438,1025.99816894531,1329.00299072266,14566.5556146582,0.000593814824242145,304.99981689453097,359.00296020507795,415.999099731445,498.000549316406,592.000061035156,676.99951171875,772.002288818359,901.001220703125,1111.00274658203,15452.1949652915,0.000974883791059256,180.00001525878898,222.99983215332,253.00001525878898,296.99969482421903,351.0,401.000061035156,454.999450683594,509.999847412109,603.000579833984,1309.48344155888,0.00735436705872416,1316.99914550781,1588.99768066406,1781.4994506835899,1945.0026855468802,2107.99291992188,2274.00244140625,2497.49853515625,2871.00024414062,3598.50671386719,15668.9804293956,106.294117505483,0.532138341364068,0.0697350069787546,0.0717900857890113,1.02946983013686,1989,1.0,4,RESIDENTIAL
103148,80BB1B488BA66F80,2186471590,165437163,0.0,389.001150512695,562.997583007813,699.005505371094,830.996948242188,964.996459960938,1109.0048095703098,1276.00079345703,1479.99626464844,1810.99132080078,9434.49636025582,0.0,355.99941101074205,488.00093994140605,588.000549316406,669.001257324219,748.9993286132809,832.00439453125,934.997338867188,1072.59770507813,1321.00880126953,8829.9421405208,84.0004653930664,405.000091552734,443.999816894531,477.00021362304705,509.00003051757795,539.999603271484,568.999938964844,604.0028503417971,647.0,721.000122070312,2324.56169258309,3.8432113797171e-05,706.999017333984,995.00087890625,1210.00212402344,1395.99521484375,1578.50311279297,1768.99792480469,1976.0005371093803,2247.99482421875,2656.9986328125,9901.854776339029,205.519287375865,0.418916325765682,0.0473697922804347,0.0430301856753125,0.908388734756715,1980,4.0,4,RESIDENTIAL
103149,D7A94D6ED0E54C50,2219286747,165764164,0.0,341.99918518066397,508.998687744141,644.999682617188,767.9998046875,889.0016479492191,1019.9926513671901,1173.99932861328,1378.98896484375,1688.00081787109,7106.76951825523,0.0,333.000500488281,457.000579833984,554.002337646484,642.00322265625,726.998321533203,816.000122070312,924.001354980469,1076.00200195313,1327.00112304687,7081.59158779619,83.0000686645508,389.000668334961,436.0,471.0,503.000152587891,540.0001220703119,581.0,622.000061035156,667.9998779296881,757.9998596191409,1445.1845699306198,9.84229882305954e-06,762.999639892578,1029.999609375,1232.00155029297,1412.0033691406197,1591.50628662109,1767.00205078125,1955.9954467773398,2189.0041015625,2570.99506835938,6719.04003040151,241.696427751092,0.589907575831334,0.0476655783017993,0.0512045879309151,1.07424665251533,1973,7.0,4,RESIDENTIAL
103150,14E8F12449A4A182,2220050870,165766711,0.0,341.99918518066397,508.998687744141,644.999682617188,767.9998046875,889.0016479492191,1019.9926513671901,1173.99932861328,1378.98896484375,1688.00081787109,7106.76951825523,0.0,333.000500488281,457.000579833984,554.002337646484,642.00322265625,726.998321533203,816.000122070312,924.001354980469,1076.00200195313,1327.00112304687,7081.59158779619,83.0000686645508,389.000668334961,436.0,471.0,503.000152587891,540.0001220703119,581.0,622.000061035156,667.9998779296881,757.9998596191409,1445.1845699306198,9.84229882305954e-06,762.999639892578,1029.999609375,1232.00155029297,1412.0033691406197,1591.50628662109,1767.00205078125,1955.9954467773398,2189.0041015625,2570.99506835938,6719.04003040151,137.994209502629,0.47740101689569303,0.0558409649324318,0.0619540301096462,1.10947277119246,1978,1.0,4,RESIDENTIAL
103151,E31B5073FD1E9CD7,2188045123,165462281,5.8796111261472106e-05,443.899011230469,627.999060058594,770.001611328125,904.999987792969,1032.99847412109,1165.00163574219,1316.00010986328,1505.9907714843803,1804.99346923828,6269.93560011235,1.35251809751935e-11,433.99839172363295,565.0001098632811,662.996520996094,746.001318359375,828.998413085938,912.000329589844,1011.99716186523,1142.20263671875,1384.9945800781197,5357.790999004051,120.000274658203,419.0,472.999938964844,509.99980773925796,541.999975585937,572.0,602.999938964844,636.0001220703119,673.0001220703119,745.0,3647.1954017187604,2.96746420644922e-05,846.0027282714841,1139.00698242187,1363.99385986328,1558.0005126953101,1749.99371337891,1956.0004638671899,2194.00197753906,2507.00141601563,3012.99167480469,7048.367637021701,230.98026000569402,0.4711436756036311,0.0477099236620871,0.0427533133819744,0.896109448524406,1969,4.0,6,RESIDENTIAL
103152,26D615C9039D60CB,2183051781,165419098,0.0,389.001150512695,562.997583007813,699.005505371094,830.996948242188,964.996459960938,1109.0048095703098,1276.00079345703,1479.99626464844,1810.99132080078,9434.49636025582,0.0,355.99941101074205,488.00093994140605,588.000549316406,669.001257324219,748.9993286132809,832.00439453125,934.997338867188,1072.59770507813,1321.00880126953,8829.9421405208,84.0004653930664,405.000091552734,443.999816894531,477.00021362304705,509.00003051757795,539.999603271484,568.999938964844,604.0028503417971,647.0,721.000122070312,2324.56169258309,3.8432113797171e-05,706.999017333984,995.00087890625,1210.00212402344,1395.99521484375,1578.50311279297,1768.99792480469,1976.0005371093803,2247.99482421875,2656.9986328125,9901.854776339029,158.270249994574,0.47972529571407796,0.0565291124856722,0.0536193029489946,0.94852546928956,1957,6.0,6,RESIDENTIAL
103153,4ACE8977613BEA6C,2221907067,165737498,0.0,341.99918518066397,508.998687744141,644.999682617188,767.9998046875,889.0016479492191,1019.9926513671901,1173.99932861328,1378.98896484375,1688.00081787109,7106.76951825523,0.0,333.000500488281,457.000579833984,554.002337646484,642.00322265625,726.998321533203,816.000122070312,924.001354980469,1076.00200195313,1327.00112304687,7081.59158779619,83.0000686645508,389.000668334961,436.0,471.0,503.000152587891,540.0001220703119,581.0,622.000061035156,667.9998779296881,757.9998596191409,1445.1845699306198,9.84229882305954e-06,762.999639892578,1029.999609375,1232.00155029297,1412.0033691406197,1591.50628662109,1767.00205078125,1955.9954467773398,2189.0041015625,2570.99506835938,6719.04003040151,114.008974992971,0.8210521876296278,0.0973662431181406,0.0739644970409993,0.7596523669014691,1992,1.0,2,RESIDENTIAL
103154,C3F8D529302D3247,2219940794,165464342,2.18325357792537e-11,427.99924621582,604.004626464844,742.996453857422,866.005859375,990.99951171875,1124.00146484375,1268.99770507812,1454.9950683593697,1761.99100341797,6043.27937591807,7.42419598021016e-11,386.007083129883,515.00224609375,610.000469970703,689.002856445313,769.00048828125,855.0001953125,957.9998962402341,1091.99672851562,1331.00225830078,5814.663997690451,225.000305175781,425.999816894531,473.000152587891,504.999868774414,531.0,555.0,580.0,610.000305175781,658.999572753906,746.999877929688,1633.03424964846,0.00046272916370071503,720.897247314453,983.006469726562,1183.00395507813,1355.9919677734401,1526.98864746094,1713.00056152344,1926.99031982422,2200.99584960938,2649.98989257812,7697.199140625229,215.716175374651,0.5704472926215961,0.0576751160662887,0.0458505272809463,0.794979367327985,1979,5.0,4,RESIDENTIAL
103155,41B12B29ECAE4A3E,2218334258,165574155,0.0,297.000085449219,472.997723388672,624.000036621094,759.000366210938,896.9996948242191,1049.99663085938,1224.99865722656,1437.99482421875,1738.9992797851598,5902.16788265685,0.0,309.001284790039,440.003515625,544.999169921875,637.9996337890619,724.995758056641,814.9998168945309,933.998016357422,1094.99838867188,1375.99685058594,5601.71729512797,39.00254440307621,319.000122070312,400.000061035156,454.999942016602,503.000122070312,540.000640869141,572.0,609.000061035156,669.00009765625,793.99951171875,1866.9840417188102,4.40659488065709e-11,697.999237060547,952.9994506835941,1151.00463867188,1336.0038330078098,1527.00592041016,1711.00966796875,1908.99444580078,2128.00112304687,2446.9998046875,6215.24100340362,74.9839127472946,0.786002933826792,0.0868771990801702,0.12065637065636302,1.38881515442299,1990,0.0,4,RESIDENTIAL
103156,4CD5E44CD4C38754,2204160857,165462906,1.10584744561493e-06,445.99963684082,634.001171875,780.0005676269529,902.004052734375,1025.99700927734,1157.99768066406,1304.9995849609402,1501.00266113281,1830.99892578125,7098.50490514212,2.38592565438012e-06,383.999710083008,528.000317382812,633.998870849609,724.998217773438,811.000366210938,901.9990600585941,1010.99600219727,1162.00043945312,1438.00383300781,6630.66192358027,147.000473022461,461.0,493.000122070312,522.9998779296881,550.000061035156,575.999938964844,604.999816894531,647.0001220703119,707.000122070312,825.000891113281,2962.3015461744103,1.0630867109284699e-05,631.9981262207029,889.0021362304691,1084.9992431640599,1259.98872070312,1432.5012207031198,1619.9985595703101,1835.9957641601602,2120.993359375,2545.99775390625,6803.87510676301,300.11241714713697,0.615633634695582,0.0396063132437952,0.0517933445552372,1.30770426008665,1954,7.0,4,RESIDENTIAL
103157,CF6F4F26189F574C,2223642754,165428868,0.0,499.700448608399,678.003564453125,806.003247070312,922.9992065429691,1040.99829101562,1162.99445800781,1308.0041259765599,1501.99501953125,1794.3012329101603,6391.97938942406,1.86188344741822e-06,424.00071411132797,567.998266601562,664.0044006347661,745.001574707031,823.0027465820309,908.0000366210941,1009.9967590332001,1146.59750976563,1382.99427490234,6445.8663033161,171.000305175781,450.000122070312,488.0,516.9998779296881,544.999816894531,571.000244140625,600.000512695313,632.000531005859,691.000122070312,816.9997131347659,2048.31169057138,5.85433372179978e-06,780.704864501953,1061.00244140625,1264.99588623047,1440.0002441406198,1602.99395751953,1765.00634765625,1956.99699707031,2195.00205078125,2561.99399414063,6480.47938855526,168.392490131626,0.589213500881817,0.0664451827168512,0.0526606809028572,0.7925432476762819,1950,3.0,6,RESIDENTIAL
103158,DE2F11D82D60935E,2174622708,165450461,0.0,230.00018615722698,378.405114746094,523.001739501953,646.000207519531,773.012451171875,915.998193359375,1080.99621582031,1303.9978271484401,1658.9973266601598,5423.57444043003,8.22915000031621e-12,291.999240112305,397.000726318359,490.99832458496104,583.000671386719,678.999725341797,779.003771972656,893.998876953125,1042.99577636719,1294.00472412109,5447.23767214879,68.0001983642578,252.999696350098,403.999505615234,451.999877929688,484.999810791016,513.999938964844,545.000317382812,582.000115966797,632.0005859375,719.9999572753909,1442.99730225831,6.8672720772156e-06,667.008331298828,991.0044921875,1255.00324707031,1488.00617675781,1700.00030517578,1914.99616699219,2139.00341796875,2418.00151367187,2819.29948730469,6051.3090635400595,223.178207504835,0.5748696895847321,0.0494804552179991,0.0520575756787083,1.05208360451324,1971,7.0,4,RESIDENTIAL
103159,5E3C08FE20523AC1,2170795498,165976657,4.13013509614757e-07,165.999908447266,201.00032958984403,249.000117492676,368.999713134766,484.999740600586,595.999816894531,734.0000366210941,935.000610351562,1330.99936523438,6989.145115317409,0.000855368212796748,311.99972229003896,355.001055908203,388.00003051757795,431.999816894531,507.000183105469,596.999963378906,693.9999389648441,825.997998046875,1081.9968505859401,5678.54583436556,0.000458731286926195,93.9999771118164,145.0,162.000015258789,206.999938964844,249.000175476074,300.000213623047,383.999258422852,546.999682617188,724.0001953125,1848.5694097582998,0.0052346275188028795,1347.00812988281,1675.9986328125,1907.9958984375,2069.0052734375,2201.00085449219,2329.99638671875,2475.00490722656,2673.00078125,2986.10224609375,7562.252476909459,154.870992503411,0.534872850791934,0.08285347361121902,0.0416840350145043,0.5031054607330301,1948,4.0,8,RESIDENTIAL
103160,4C2F22C4E3B537BB,2176128973,165387608,0.0,357.99710083007795,532.0013427734381,655.999053955078,770.9974975585941,888.997161865234,1029.00048828125,1192.00317382812,1422.00109863281,1799.5020141601601,6597.43037541516,4.33149488499041e-11,357.999664306641,494.999908447266,591.997222900391,676.998352050781,762.999145507812,854.999755859375,961.9992065429691,1115.00378417969,1388.99890136719,6237.74015263736,38.001033782959,381.00016784668,427.0,460.000244140625,491.000091552734,518.000244140625,551.9998779296881,594.0006103515619,649.9998779296881,749.000030517578,2008.77116472781,1.18239931907738e-05,782.5056762695309,1148.99230957031,1428.00634765625,1661.0009765625,1871.00451660156,2094.00268554688,2330.99658203125,2630.99389648438,3078.99780273438,6412.29619309294,147.972050010294,0.587629998026371,0.0747384155462147,0.0531349628053418,0.7109458023295351,1967,3.0,6,RESIDENTIAL
103161,20072E3B4B5C9C19,2228127559,165597308,7.68862435052142e-07,459.00045776367205,638.99892578125,776.9990844726559,903.999951171875,1030.00024414062,1161.0010498046902,1313.99724121094,1496.99201660156,1763.9937866210898,6174.06401480125,0.0,402.998849487305,549.000549316406,660.000671386719,757.999108886719,853.997283935547,950.997436523438,1068.9963134765599,1218.00224609375,1447.99832763672,5917.5639134536095,218.00061035156202,429.000061035156,477.00003051757795,515.0001220703119,549.999938964844,583.0,617.999938964844,662.0001220703119,734.999499511719,862.0,1436.8209829431303,6.918669441802189e-06,852.3072937011721,1143.0028564453098,1345.9992919921901,1525.00236816406,1695.99987792969,1866.99504394531,2058.10690917969,2288.00205078125,2639.99343261719,6771.3335622267105,106.710249996532,0.5619632699840289,0.0726216412514502,0.0725163161709429,0.9985496736414621,1973,3.0,5,RESIDENTIAL
103162,0E4FEA9ECA2EDC0C,2207038667,165281217,0.0,487.998968505859,673.003686523438,819.994921875,956.0005249023441,1090.99957275391,1242.20708007813,1437.9970214843697,1699.99624023437,2214.99809570312,6656.6315546827,2.90487355414371e-06,412.003787231445,557.999169921875,667.000500488281,770.000048828125,867.0000610351559,983.2067382812511,1130.99753417969,1368.00610351562,1878.00098876953,6702.31435124025,281.000274658203,443.00003051757795,485.000183105469,518.0,552.0001220703119,593.999938964844,645.000183105469,726.0006713867191,860.999914550781,1214.30017089844,5039.3203217188,1.29680938698584e-05,782.0089782714841,1059.00151367188,1281.00404052734,1466.00222167969,1646.00250244141,1827.204296875,2043.9916015625,2336.5927734375,2865.00703125,6700.97119697402,287.78372748542006,0.6226721686700839,0.0318061099541667,0.0680272108845692,2.1388095237863998,1950,1.0,5,RESIDENTIAL
103163,8AF429171CAFCFA0,2226967165,165935317,0.0,268.00061340332,376.999609375,478.003784179688,575.001232910156,683.997741699219,809.005993652344,955.002960205078,1136.9971435546902,1447.99729003906,5465.4302813720005,6.34158504908555e-06,310.999087524414,405.998712158203,485.000607299805,558.9979248046881,641.001007080078,731.994189453125,838.004376220703,974.7974853515649,1217.9961669921902,5343.16879588376,0.00144985353108495,256.999487304687,295.999969482422,329.000091552734,366.000042724609,411.000549316406,457.000061035156,506.0,565.999816894531,663.999816894531,1424.39609245849,0.00228463485836983,1200.99447021484,1476.00129394531,1678.00504150391,1848.00178222656,2022.98846435547,2211.99350585938,2433.00368652344,2740.99658203125,3349.986328125,6216.88053847166,155.303760248485,0.46986244328790905,0.0517063081675051,0.0585120388522234,1.13162283144778,2002,1.0,1,RESIDENTIAL
103164,06496ECFABC43861,2175583547,165688606,3.89295973945991e-06,194.99997711181598,252.999847412109,335.002029418945,442.000366210938,558.997802734375,693.997680664062,830.997436523438,1025.99816894531,1329.00299072266,14566.5556146582,0.000593814824242145,304.99981689453097,359.00296020507795,415.999099731445,498.000549316406,592.000061035156,676.99951171875,772.002288818359,901.001220703125,1111.00274658203,15452.1949652915,0.000974883791059256,180.00001525878898,222.99983215332,253.00001525878898,296.99969482421903,351.0,401.000061035156,454.999450683594,509.999847412109,603.000579833984,1309.48344155888,0.00735436705872416,1316.99914550781,1588.99768066406,1781.4994506835899,1945.0026855468802,2107.99291992188,2274.00244140625,2497.49853515625,2871.00024414062,3598.50671386719,15668.9804293956,98.1383099932497,0.568692965213035,0.0901672602607704,0.0642673521850998,0.7127570694643921,1989,1.0,4,RESIDENTIAL
103165,1B0D56B13E648671,2199524153,165541699,8.24130763632525e-11,366.000534057617,545.000183105469,698.003997802734,833.99658203125,951.001068115234,1081.99816894531,1233.00073242188,1420.00390625,1716.99359130859,6478.29678955105,2.21695994895299e-11,357.000427246094,481.99929809570295,584.997497558594,668.0023193359381,747.0023803710941,827.99951171875,921.001098632812,1046.99670410156,1271.00024414062,5777.1446477051,50.001033782959006,386.999862670898,440.99978637695295,472.999923706055,501.99996948242205,526.000061035156,550.000061035156,577.000061035156,614.000244140625,675.999816894531,1589.2634172668697,0.00025758260744623796,686.994201660156,962.006591796875,1169.99847412109,1347.00256347656,1513.99890136719,1684.99816894531,1878.99743652344,2126.00244140625,2504.00354003906,6266.75263366709,136.597999982321,0.6738193190347449,0.0724637681218103,0.0680735194009421,0.9394145676569259,1928,5.0,4,RESIDENTIAL
103166,B18A392A196DCBF4,2213635881,165493373,0.0,417.702169799805,600.0048828125,740.001239013672,865.0078491210941,983.005767822266,1115.00148925781,1269.0026733398402,1471.00087890625,1801.00089111328,6863.31799394296,0.0,376.999829101563,525.0011108398439,631.002661132812,721.999926757813,808.004638671875,903.002587890625,1021.0011413574199,1186.99775390625,1484.98673095703,6221.005832457211,135.001159667969,437.000061035156,489.00003051757795,521.999938964844,551.0006103515619,580.000183105469,611.000061035156,656.998620605469,728.999914550781,848.9999389648441,2561.6331200538298,0.0,649.703033447266,902.9981079101559,1099.99957275391,1274.0017578125,1451.99627685547,1659.00458984375,1897.99873046875,2192.99438476562,2624.98815917969,6497.8040198932995,68.1727999918206,0.293348445537422,0.0745712155255213,0.0577034045008112,0.773802654203254,1937,7.0,6,RESIDENTIAL
103167,5FE6C1B27CF3A3A7,2230978048,165821022,0.0,505.000625610352,704.999975585937,846.002215576172,976.9998168945309,1104.99566650391,1238.00434570312,1409.00137939453,1653.99553222656,2053.99631347656,4783.22608737306,0.0,455.00222778320295,618.9974487304689,731.00048828125,827.000415039063,927.0022583007809,1035.00068359375,1172.99566650391,1378.00244140625,1728.0997558593801,5954.65683171396,135.00070190429702,461.999816894531,517.000183105469,559.999938964844,603.0001220703119,643.999938964844,691.9999633789059,757.0000793457029,839.000122070312,968.0,2504.26693579346,9.95782374957344e-06,884.8987487792971,1231.99375,1496.01065673828,1727.99592285156,1953.99548339844,2183.00131835938,2439.00397949219,2744.00107421875,3207.10539550781,7357.74388682652,72.0510499930995,0.557992220576116,0.0934710473598796,0.0828534736319975,0.886407887492663,2009,1.0,4,INDUSTRIAL
103168,A6A695F5CED7A40E,2225599146,165733072,0.0,341.99918518066397,508.998687744141,644.999682617188,767.9998046875,889.0016479492191,1019.9926513671901,1173.99932861328,1378.98896484375,1688.00081787109,7106.76951825523,0.0,333.000500488281,457.000579833984,554.002337646484,642.00322265625,726.998321533203,816.000122070312,924.001354980469,1076.00200195313,1327.00112304687,7081.59158779619,83.0000686645508,389.000668334961,436.0,471.0,503.000152587891,540.0001220703119,581.0,622.000061035156,667.9998779296881,757.9998596191409,1445.1845699306198,9.84229882305954e-06,762.999639892578,1029.999609375,1232.00155029297,1412.0033691406197,1591.50628662109,1767.00205078125,1955.9954467773398,2189.0041015625,2570.99506835938,6719.04003040151,32.795250008793,0.7543004803898071,0.214132762230643,0.107411385606901,0.5016111709762949,1958,1.0,7,RESIDENTIAL
103169,6AE551C15A836F21,2165456269,165488658,3.22580490097479e-10,386.998962402344,543.007788085937,656.000073242187,773.999633789062,895.998504638672,1029.9961669921902,1209.00152587891,1448.99560546875,1837.0019165039103,5925.849597682471,5.34828847875701e-11,387.999829101563,503.999951171875,592.002526855469,678.798962402345,770.997833251953,873.998937988281,1004.00169677734,1184.00490722656,1494.29714355469,5666.72288360582,82.0000228881836,301.999908447266,361.99996948242205,421.999877929688,481.999938964844,544.000671386719,601.0,666.000061035156,732.0000610351559,905.001574707031,2316.60343108177,0.00141626934055239,1111.00346679688,1410.99924316406,1619.0009765625,1776.00180664063,1921.99981689453,2068.99702148438,2249.00256347656,2469.5974609375,2820.00217285156,6351.60062828143,1878.1645000079002,0.563352836398368,0.0158252888116514,0.0189537528430387,1.19768764214173,2005,4.0,2,RESIDENTIAL
103170,829668C847FE1636,2167843671,165709193,2.4079871430160396e-10,407.000747680664,574.001770019531,691.997802734375,786.999145507812,874.996002197266,979.0021362304691,1112.99517822266,1291.00549316406,1572.99401855469,6353.63454516606,1.93204164133931e-06,402.002212524414,525.00390625,612.000305175781,681.998291015625,746.0007934570309,819.004760742188,906.996612548828,1024.9970703125,1244.00012207031,6705.33282812577,90.0001068115234,382.0,421.0,451.000061035156,476.000152587891,500.000061035156,530.999816894531,569.0,618.999938964844,708.99951171875,1744.14298089611,0.000794254010543227,1050.00830078125,1353.99780273438,1549.99841308594,1702.00158691406,1843.9985961914101,1991.99951171875,2156.99719238281,2384.99829101562,2754.00256347656,7610.19669531395,121.475900877857,0.83900044970808,0.0991080277334158,0.0696888393320437,0.7031603889797421,2004,1.0,2,RESIDENTIAL
103171,FEA191DB70A77359,2205940422,165591536,7.459683729393871e-06,456.008193969727,650.000732421875,803.003631591797,945.9970092773441,1080.0,1207.00231933594,1348.99603271484,1514.994140625,1766.0021972656198,5330.79923095789,9.045348497993541e-11,391.002578735352,523.002502441406,623.002868652344,707.9946899414059,782.0022583007809,857.9943237304691,943.000122070312,1055.00158691406,1255.99371337891,5027.00669421435,221.000442504883,460.000091552734,495.000122070312,519.0,540.000061035156,561.000091552734,586.9996337890619,613.9998779296881,645.999755859375,696.9998168945309,1184.51535281378,2.39773817156674e-06,598.5069580078119,857.000732421875,1052.00103759766,1220.99401855469,1374.50372314453,1527.99755859375,1693.98962402344,1888.99255371094,2172.99267578125,5454.22227648988,572.654395149214,0.5887341010676971,0.0313769787096123,0.0327653997379192,1.0442496723842198,1900,6.0,1,OFFICE
103172,E5E0A0808829E4F4,2239289173,165510709,0.0,466.70005187988295,601.001062011719,719.0013671875,846.001220703125,983.999176025391,1124.99819335937,1294.99899902344,1504.0023925781197,1898.0009765625,13919.5355474221,2.0635090858256397e-11,466.99947509765605,599.000476074219,689.0000671386721,762.001318359375,844.001342773438,943.997717285156,1062.0041625976598,1226.5997558593801,1528.99840087891,15572.504558788702,35.0003433227539,356.99977722168,443.000164794922,499.000061035156,543.0001220703119,580.0001220703119,618.999938964844,666.9999938964839,732.999768066406,874.000366210938,2493.9944612866198,2.15595377994759e-06,984.698388671875,1295.4033935546902,1544.00179443359,1758.99763183594,1969.49670410156,2222.00209960937,2525.00493164062,2917.00014648437,3464.00327148438,15408.684860449499,130.630570116299,0.48808386395754605,0.0607533414339162,0.0615006150058944,1.01230012299473,1960,4.0,6,RESIDENTIAL
103173,652B573657E590D2,2204939711,165866856,0.0,357.002700805664,513.001525878906,636.004058837891,758.9982299804691,888.0003051757809,1041.9951171875,1216.00115966797,1443.99841308594,1788.49670410156,6678.71922190378,0.0,345.001556396484,480.001159667969,583.001495361328,676.998352050781,774.0001831054691,879.9989624023441,1002.00799560547,1158.99499511719,1432.498046875,8756.96327573872,189.000579833984,384.999877929688,432.99996948242205,473.999908447266,521.000061035156,568.000061035156,615.000183105469,660.000732421875,717.0,813.0006713867191,1725.3857192200699,0.0,792.996978759766,1088.00207519531,1293.00085449219,1478.00158691406,1660.99768066406,1849.99865722656,2065.99682617188,2345.9951171875,2843.98645019531,12361.8020278822,50.589000002795295,0.8277365109251641,0.23806689662444896,0.0687285223365499,0.28869415828513695,1965,1.0,6,RESIDENTIAL
103174,446CB4B9F7438941,2233589346,165587432,7.68862435052142e-07,459.00045776367205,638.99892578125,776.9990844726559,903.999951171875,1030.00024414062,1161.0010498046902,1313.99724121094,1496.99201660156,1763.9937866210898,6174.06401480125,0.0,402.998849487305,549.000549316406,660.000671386719,757.999108886719,853.997283935547,950.997436523438,1068.9963134765599,1218.00224609375,1447.99832763672,5917.5639134536095,218.00061035156202,429.000061035156,477.00003051757795,515.0001220703119,549.999938964844,583.0,617.999938964844,662.0001220703119,734.999499511719,862.0,1436.8209829431303,6.918669441802189e-06,852.3072937011721,1143.0028564453098,1345.9992919921901,1525.00236816406,1695.99987792969,1866.99504394531,2058.10690917969,2288.00205078125,2639.99343261719,6771.3335622267105,43.8130574905048,0.21507119520772403,0.0662668566401294,0.0740768176603632,1.1178562167607702,1955,1.0,6,RESIDENTIAL
103175,357BAE8814206F7F,2199036585,165416271,0.0,366.000061035156,517.001708984375,645.0001953125,768.796496582032,900.996826171875,1045.0010498046902,1209.00325927734,1408.99916992187,1683.99837646484,15947.624792227,0.0,388.69851074218803,502.99973754882797,590.003265380859,668.996997070313,745.9956665039059,826.999645996094,917.995764160156,1037.59875488281,1237.0021850585902,15888.783053423898,99.00067138671879,322.0,394.0,440.000061035156,472.999932861328,506.999938964844,544.9998779296881,583.000183105469,626.999938964844,682.0004821777339,1280.5595263440302,2.38611232816766e-06,835.9979431152341,1128.99033203125,1346.10838623047,1530.99743652344,1702.99035644531,1883.001171875,2083.99387207031,2341.99575195312,2758.9857910156297,15643.6481256948,81.39970961719379,0.7408659178222379,0.115767538803494,0.0786194425884717,0.6791147449538649,2007,3.0,3,RESIDENTIAL
103176,AE0956D2C339AEF7,2144623657,165447529,0.0,274.999353027344,416.00107421875,561.0029968261721,706.001086425781,862.001342773438,1040.000390625,1266.00659179688,1581.5971191406302,2051.00139160156,6848.84719080131,1.36791713885032e-05,327.000051879883,445.99976806640603,556.999951171875,670.003247070312,793.000762939453,931.9997924804691,1117.89440917969,1390.9999511718697,1829.99393310547,6828.82887243228,28.000446319580103,167.999600219727,250.00043334960898,312.99978942871104,378.999908447266,465.999847412109,612.999938964844,792.9989624023441,1031.99965820312,1329.99896240234,3084.9928817187797,0.0,1257.00588378906,1542.01086425781,1727.00065917969,1889.0029052734399,2050.00158691406,2214.99975585938,2399.9865234375,2636.99765625,3041.99196777344,7285.1590188335995,543.980153269303,0.8564566519685001,0.0621465415449056,0.0253340933561878,0.407650896194795,1980,1.0,4,INDUSTRIAL
103177,5D934C58B3DE1643,2189645172,165514028,0.0,272.0,415.99948120117205,570.500244140625,726.9984741210941,886.9988403320309,1048.99926757812,1218.99652099609,1424.00305175781,1737.00299072266,9109.99239672857,1.00053298979219e-12,336.999969482422,423.00143432617205,515.001495361328,608.999084472656,698.9998168945309,794.9974975585941,902.0053100585941,1044.99951171875,1303.49975585938,8834.39635241952,34.000289916992195,255.999954223633,345.99972534179705,426.00021362304705,479.000640869141,529.0001220703119,563.0,594.999816894531,640.000061035156,736.9995727539059,3336.88584313966,0.0,835.004608154297,1145.00573730469,1361.00317382812,1547.00329589844,1727.99505615234,1910.99670410156,2106.9951171875,2344.99169921875,2688.0,9671.92845483504,409.41308749635806,0.521606864065277,0.0376222723851466,0.0338638672536751,0.900101591605207,1963,5.0,5,RESIDENTIAL
